image_id,method,min_pairwise_de2000,wcag_aa_coverage,wcag_aaa_coverage,reconstruction_error_de2000,harmony_alignment,runtime_seconds
coco_000000462031,dsp,18.486974396019743,0.4,0.3,1.9928671888896572,0.018317041983037203,0.31403454200335545
coco_000000462031,median_cut,0.31536824582308065,0.6,0.6,4.014095321733022,0.018317743527827075,0.19587483399664052
coco_000000462031,kmeans_rgb,14.52538872966027,0.5,0.3,1.8536119746921333,0.018317041981844185,0.1244016670025303
coco_000000462031,kmeans_lab,12.768398947492058,0.5,0.3,1.8832243883281015,0.018317041984933093,0.4341032919983263
coco_000000462371,dsp,17.628743734135597,0.3,0.3,5.056493245661431,0.2642763268256515,0.29198449999967124
coco_000000462371,median_cut,4.947929008805874,0.5,0.3,5.127155895069878,0.06422151085781183,0.11937049999687588
coco_000000462371,kmeans_rgb,12.61290072006763,0.4,0.3,4.402626029168501,0.10540776172784098,0.12248987499333452
coco_000000462371,kmeans_lab,12.899273245572635,0.4,0.3,4.4022963760445935,0.04266732965650278,0.41758000000118045
coco_000000464522,dsp,27.525209832165295,0.1,0.0,12.63696678929369,0.40147654999671795,0.44746370899520116
coco_000000464522,median_cut,11.186191480701652,0.3,0.1,10.392786690667949,0.4465737354928053,0.22408762499981094
coco_000000464522,kmeans_rgb,17.542756281529012,0.2,0.1,8.458774685607416,0.4805753835546266,0.15697854199970607
coco_000000464522,kmeans_lab,17.52670820724742,0.2,0.1,8.39344901102852,0.44489843015936686,0.5448099999994156
coco_000000470779,dsp,30.198976814493303,0.2,0.1,14.153678857214418,0.5471444528213559,0.368473417001951
coco_000000470779,median_cut,9.97759922590247,0.3,0.1,7.503523369128072,0.6102192190624376,0.2107646670046961
coco_000000470779,kmeans_rgb,9.574285847209746,0.2,0.1,7.446451273498401,0.7063934900123169,0.07714962500176625
coco_000000470779,kmeans_lab,9.833298934534595,0.2,0.0,7.257953350845156,0.2790398895587868,0.3954519170001731
coco_000000494759,dsp,19.80160144569582,0.4,0.2,6.57554441185917,0.5415815934808589,0.3217369170015445
coco_000000494759,median_cut,7.536224656995591,0.1,0.0,4.126674373156162,0.40472686303539646,0.17332162499951664
coco_000000494759,kmeans_rgb,6.451137007187918,0.3,0.2,3.621091943875277,0.33336533881971475,0.06602962499891873
coco_000000494759,kmeans_lab,7.032933199820355,0.3,0.2,3.5389436530001404,0.2632710533541931,0.32468091700138757
coco_000000503841,dsp,22.914969250253396,0.2,0.1,11.876278511095032,0.605829157658371,0.563398625003174
coco_000000503841,median_cut,6.881907629155861,0.1,0.0,6.731476029016521,0.5527942051647566,0.2678861250024056
coco_000000503841,kmeans_rgb,12.784909054845555,0.3,0.1,6.101412438106623,0.5984302423548438,0.17152500000520376
coco_000000503841,kmeans_lab,13.51506831368198,0.3,0.1,5.866166087127347,0.6234193115736613,0.3482372079961351
coco_000000512330,dsp,26.36685321614746,0.3,0.2,14.521193085554701,0.4278627141205236,0.35948574999929406
coco_000000512330,median_cut,9.083230311026318,0.3,0.2,9.064969005599577,0.5908054372620131,0.22460120799951255
coco_000000512330,kmeans_rgb,12.346618319327705,0.3,0.1,8.563320665548446,0.6604535290755539,0.1055238749977434
coco_000000512330,kmeans_lab,14.250349584662006,0.2,0.1,8.728058618094808,0.4754295598038908,0.4336469169938937
coco_000000524742,dsp,32.804993725296065,0.3,0.3,12.367749236067219,0.31659389769701474,0.3598785419962951
coco_000000524742,median_cut,7.358097767316035,0.3,0.1,14.678621032583639,0.3637358456226566,0.20620245900499867
coco_000000524742,kmeans_rgb,25.221148870021793,0.4,0.0,11.150440853929881,0.32588193132000154,0.08120904100360349
coco_000000524742,kmeans_lab,25.714658100799845,0.3,0.0,10.110814333163061,0.14894923410021438,0.36895750000257976
coco_000000537355,dsp,24.921182199608324,0.4,0.2,10.23311241082881,0.6513146793375615,0.3494812909993925
coco_000000537355,median_cut,12.689918235428898,0.3,0.1,7.591119644688978,0.10954913474351928,0.1889970420015743
coco_000000537355,kmeans_rgb,13.479765053384543,0.3,0.1,7.235030000407079,0.18718884970571847,0.06851649999589426
coco_000000537355,kmeans_lab,15.025007297644386,0.2,0.1,6.685664302306627,0.33545975638466385,0.36657970800297335
coco_000000542625,dsp,32.787909592222924,0.3,0.2,14.524413566532948,0.5422872337294631,0.387814834000892
coco_000000542625,median_cut,11.993153210924893,0.2,0.1,9.624563456732929,0.5656496161503825,0.21890691600128775
coco_000000542625,kmeans_rgb,13.827287296306048,0.1,0.1,9.192657277669644,0.4781506545727634,0.09067433400196023
coco_000000542625,kmeans_lab,24.328968809681847,0.1,0.0,9.095107595869138,0.4808982205730931,0.3946047499994165
coco_000000542856,dsp,31.96459610089338,0.3,0.2,9.369862771630983,0.4734005498592464,0.34477633299684385
coco_000000542856,median_cut,10.263132167844322,0.3,0.3,8.45071412072963,0.39862924984212983,0.18807250000099884
coco_000000542856,kmeans_rgb,19.68554767947324,0.4,0.2,6.773242424402521,0.5692236744925123,0.05772925000201212
coco_000000542856,kmeans_lab,23.248073329435822,0.2,0.2,6.499214396283184,0.3833666235333226,0.35266787499858765
coco_000000544811,dsp,22.93671503593883,0.4,0.2,7.2766777400129135,0.21207078565285536,0.3598776660001022
coco_000000544811,median_cut,6.212735592551786,0.3,0.2,5.0317855705113885,0.04380180433473988,0.19021712499670684
coco_000000544811,kmeans_rgb,14.596175342900631,0.3,0.1,4.383733528033939,0.22493825951632998,0.06814012499671662
coco_000000544811,kmeans_lab,14.673395872884184,0.3,0.1,4.3642562862729894,0.04741196213935732,0.38083008399553364
coco_000000553339,dsp,17.06706454608468,0.3,0.3,6.562434209578671,0.5085804595387822,0.2755267920001643
coco_000000553339,median_cut,3.7335359779482813,0.5,0.3,6.432246098422862,0.4688559548921141,0.118999458005419
coco_000000553339,kmeans_rgb,8.946283861145425,0.4,0.2,5.613984498168622,0.5061648297046222,0.07009229099639924
coco_000000553339,kmeans_lab,13.072584248325853,0.3,0.2,5.214007025081395,0.4056781697209709,0.328989667003043
coco_000000554735,dsp,17.768233487020197,0.4,0.2,7.814823959715734,0.514153694581278,0.3654667079972569
coco_000000554735,median_cut,3.1343474282257056,0.0,0.0,5.064982113592693,0.5349276990771901,0.20200595799542498
coco_000000554735,kmeans_rgb,8.24677045930976,0.1,0.0,4.610194468703776,0.5005677947851553,0.06808824999461649
coco_000000554735,kmeans_lab,7.6036324158491935,0.1,0.0,5.0651637746228015,0.4591167121748393,0.3759834580050665
coco_000000575372,dsp,29.470623462848817,0.3,0.1,10.61615439986342,0.4149032080712532,0.3511331249974319
coco_000000575372,median_cut,6.680487559668986,0.2,0.0,6.06171454293344,0.4199239704368531,0.19475891599722672
coco_000000575372,kmeans_rgb,12.553512215352205,0.1,0.0,5.121889341464544,0.6308482436259644,0.06713875000423286
coco_000000575372,kmeans_lab,9.320270900239468,0.2,0.1,5.119773951413541,0.5539184925256875,0.3769854589991155
