source,subset,image_id,method,n_colours,n_pairs,buggy_aa,correct_aa,aa_delta,delta_pairs_aa,aa_changed,direction,buggy_aaa,correct_aaa,aaa_delta,aaa_changed,max1_colours
raw,photographs,coco_000000005060,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000005060,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000005060,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000005060,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000007281,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000007281,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000007281,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000007281,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000008277,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000008277,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000008277,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000008277,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000021465,dsp,5,10,0.5,0.5,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000021465,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000021465,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000021465,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000028449,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000028449,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000028449,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000028449,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000033854,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000033854,median_cut,5,10,0.5,0.5,0.0,0,False,unchanged,0.4,0.4,0.0,False,
raw,photographs,coco_000000033854,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000033854,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000035279,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000035279,median_cut,5,10,0.6,0.6,0.0,0,False,unchanged,0.4,0.4,0.0,False,
raw,photographs,coco_000000035279,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000035279,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000069106,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000069106,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000069106,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000069106,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000075393,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000075393,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000075393,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000075393,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000085329,dsp,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000085329,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000085329,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.4,0.4,0.0,False,
raw,photographs,coco_000000085329,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000090062,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000090062,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000090062,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000090062,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000101022,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000101022,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000101022,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000101022,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000104666,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,"[[1, 1, 0]]"
raw,photographs,coco_000000104666,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000104666,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000104666,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000107226,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000107226,median_cut,5,10,0.5,0.5,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000107226,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000107226,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000117645,dsp,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000117645,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000117645,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000117645,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000119516,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000119516,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000119516,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000119516,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000145020,dsp,5,10,0.4,0.4,0.0,0,False,aaa_only,0.0,0.1,0.1,True,"[[1, 1, 1]]"
raw,photographs,coco_000000145020,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000145020,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000145020,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000161128,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000161128,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000161128,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000161128,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000162543,dsp,5,10,0.2,0.4,0.2,2,True,fail_to_pass,0.2,0.2,0.0,False,"[[0, 1, 0]]"
raw,photographs,coco_000000162543,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000162543,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000162543,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000166287,dsp,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000166287,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000166287,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000166287,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000168974,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000168974,median_cut,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000168974,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000168974,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000169169,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000169169,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000169169,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000169169,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000184400,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000184400,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000184400,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000184400,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000186632,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000186632,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000186632,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000186632,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000187249,dsp,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000187249,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000187249,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000187249,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000190923,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000190923,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000190923,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000190923,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000213035,dsp,5,10,0.3,0.3,0.0,0,False,aaa_only,0.2,0.3,0.1,True,"[[1, 1, 1]]"
raw,photographs,coco_000000213035,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000213035,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000213035,kmeans_lab,5,10,0.5,0.5,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000228214,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000228214,median_cut,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000228214,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000228214,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000233370,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000233370,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000233370,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000233370,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000236690,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000236690,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000236690,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000236690,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000244379,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000244379,median_cut,5,10,0.6,0.6,0.0,0,False,unchanged,0.5,0.5,0.0,False,
raw,photographs,coco_000000244379,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000244379,kmeans_lab,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000252216,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000252216,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000252216,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000252216,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000255749,dsp,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000255749,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000255749,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000255749,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000262487,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000262487,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000262487,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000262487,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000275791,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000275791,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000275791,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000275791,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000281693,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000281693,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000281693,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000281693,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000283520,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000283520,median_cut,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000283520,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000283520,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000284106,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000284106,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000284106,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000284106,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000288762,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000288762,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000288762,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000288762,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000294163,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000294163,median_cut,5,10,0.0,0.0,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000294163,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000294163,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000300233,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000300233,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000300233,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000300233,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000307145,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000307145,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000307145,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000307145,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000315187,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000315187,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000315187,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000315187,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000334977,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000334977,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000334977,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000334977,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000335427,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000335427,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000335427,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000335427,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000346232,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000346232,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000346232,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000346232,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000369037,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000369037,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000369037,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000369037,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000371472,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000371472,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000371472,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000371472,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000380706,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000380706,median_cut,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000380706,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000380706,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000393093,dsp,5,10,0.1,0.5,0.4,4,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 1, 0]]"
raw,photographs,coco_000000393093,median_cut,5,10,0.5,0.5,0.0,0,False,unchanged,0.4,0.4,0.0,False,
raw,photographs,coco_000000393093,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000393093,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000393115,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000393115,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000393115,kmeans_rgb,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000393115,kmeans_lab,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000396729,dsp,5,10,0.2,0.3,0.1,1,True,fail_to_pass,0.0,0.1,0.1,True,"[[0, 0, 1]]"
raw,photographs,coco_000000396729,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000396729,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000396729,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000403584,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000403584,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000403584,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000403584,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000412286,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000412286,median_cut,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000412286,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000412286,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000418961,dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000418961,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000418961,kmeans_rgb,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000418961,kmeans_lab,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000423506,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000423506,median_cut,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000423506,kmeans_rgb,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,0.0,0.0,False,
raw,photographs,coco_000000423506,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,0.0,0.0,False,
